Market,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Perth Mint Spot,Lease Rates
"07/08/17",1256.04,1261.85,1585.9,1593.39,139023,139850.84,1254.56,1260.19,1579.69,1588.15,138891.92,139563.67,1255.23,1260.84,1581.81,1589.71,138954.59,139669.38,
"08/08/17",1258.3,1263.61,1588.4,1596.13,139101.21,139771.51,1254.92,1260.09,1584.95,1592.66,138944.74,139617.97,1257.06,1262.55,1586.61,1594.36,139021.81,139716.27,
"09/08/17",1265.6,1271.84,1607.72,1615.64,139036.72,139717.44,1259.01,1264.78,1591.65,1599.34,138504.49,139255.65,1262.7,1268.49,1602.31,1610.29,138724.17,139445.01,
"10/08/17",1276.58,1281.88,1620.35,1628,140339.76,141024.99,1272.8,1278.33,1610.63,1619.71,140020.94,140739.37,1274.55,1280.21,1616.14,1624.07,140158.43,140872.4,
"11/08/17",1285.41,1291.18,1635.8,1643.98,140136.26,140777.36,1282.56,1287.98,1631.32,1638.43,139778.98,140473.04,1283.77,1289.22,1633.54,1641.08,139968.89,140633.03,
"12/08/17",,,,,,,,,,,,,,,,,,,
"13/08/17",,,,,,,,,,,,,,,,,,,
"14/08/17",1286.86,1291.98,1627.49,1634.66,140718.14,141478.5,1278.4,1283.55,1620.56,1629.12,140214.91,140831.11,1283.7,1289.25,1625.12,1632.9,140506.22,141215.96,
"15/08/17",1278,1283.8,1626.37,1634.79,140463.28,141166.2,1271.41,1276.56,1617.29,1624.86,140186.19,140879.24,1273.65,1279.07,1620.95,1628.54,140301.88,140992.17,
"16/08/17",1270.97,1276.13,1623.43,1630.38,140658.25,141298.7,1267.61,1272.91,1612.77,1619.45,140420.45,141016.79,1269.61,1274.79,1619.99,1627.04,140538.69,141167.18,
"17/08/17",1286.56,1292.36,1619.74,1627.86,141341.82,141985.51,1280.62,1285.84,1614.5,1621.28,140842.59,141455.26,1284.26,1289.59,1617.44,1625,141097.15,141795.96,
"18/08/17",1292.9,1298.03,1633.49,1640.9,140796.81,141498.25,1284.31,1290.08,1625.91,1634.05,140369.86,141050.53,1287.04,1292.68,1629.14,1637,140576.38,141277.2,
"19/08/17",,,,,,,,,,,,,,,,,,,
"20/08/17",,,,,,,,,,,,,,,,,,,
"21/08/17",1285.8,1291.31,1623.67,1631.72,140186.87,140829.14,1280.3,1286.07,1615.32,1622.45,139949.59,140598.64,1283.71,1289.02,1619.96,1627.31,140086.44,140752.49,
"22/08/17",1288.5,1294.3,1622.8,1630.51,140505.58,141321.4,1282.1,1287.64,1614.6,1622.1,140178.34,140803.43,1285.34,1291.07,1619.44,1627.21,140373.78,141079.88,
"23/08/17",1283.89,1289.41,1627.24,1634.23,140543.95,141317.9,1280.45,1286.26,1617.96,1626.28,140337.52,140996.18,1282.48,1288,1624.2,1631.66,140432.28,141115.86,
"24/08/17",1287.86,1293.63,1630.68,1638.06,140389,141171.17,1283.51,1288.64,1626.09,1633.12,140213.3,140949.2,1285.88,1291.29,1627.84,1635.35,140320.19,141016.23,
"25/08/17",1285.23,1290.33,1626.11,1634.94,140874.06,141555.28,1282.6,1288.4,1622.12,1629.82,140567.94,141207.81,1283.82,1289.44,1624.32,1632.23,140680.98,141415.48,
"26/08/17",,,,,,,,,,,,,,,,,,,
"27/08/17",,,,,,,,,,,,,,,,,,,
"28/08/17",1295.42,1300.58,1631.92,1638.84,141277.99,141946.9,1288.53,1293.78,1623.86,1630.88,140805.01,141448.97,1291.86,1297.59,1626.75,1634.36,140989.09,141667.73,
"29/08/17",1322.06,1327.12,1663.16,1670.13,143364.19,144022.54,1312.3,1318.1,1652.98,1660.91,142870.1,143556.02,1315.81,1321.33,1658.47,1666.01,143047.96,143720.27,
"30/08/17",1310.71,1316.11,1644.51,1652.85,143807.55,144484.74,1305.01,1310.78,1637.77,1644.59,143341.91,143989.59,1308.3,1313.72,1640.34,1647.55,143634.93,144293.78,
"31/08/17",1305.99,1311.14,1651.56,1659.34,144120.27,144888.72,1298.75,1305.25,1642.32,1651.17,143485.9,144288.28,1302.33,1307.9,1647.66,1655.37,143857.35,144557.79,
"01/09/17",1319.07,1324.2,1660.46,1667.76,145203.23,145860.63,1315.31,1321.11,1655.88,1663.17,144800.66,145519.17,1316.86,1322.47,1658.29,1665.96,144938.48,145638.79,
"02/09/17",,,,,,,,,,,,,,,,,,,
"03/09/17",,,,,,,,,,,,,,,,,,,
"04/09/17",1335.26,1340.68,1679.36,1686.72,146378.3,147068.53,1330.41,1336.18,1670.11,1677.93,145942.12,146615.15,1332.49,1338.14,1673.57,1681.35,146118.8,146817.66,
"05/09/17",1334.78,1339.92,1678.47,1685.35,145976.83,146711.83,1327.9,1333.7,1666.83,1674.28,145312.1,146000.14,1332.15,1337.71,1672.68,1680.24,145726.86,146407.86,
"06/09/17",1339.15,1344.7,1673.91,1680.75,145404.54,146088.21,1334.51,1340.28,1668.87,1676.53,145035.49,145719.23,1336.58,1342.09,1671.6,1678.91,145234.21,145888.22,
"07/09/17",1336.31,1341.44,1669.68,1677.12,145550.89,146163.3,1330.5,1336.29,1661.26,1668.9,145191.58,145890.7,1332.55,1338.11,1665.92,1673.32,145316.17,145983.73,
"08/09/17",1352.65,1358,1671.72,1679.46,146011.74,146662.71,1344.9,1350.7,1665,1671.84,145220.48,145805.95,1348.9,1354.46,1668.64,1675.99,145737.69,146396.31,
"09/09/17",,,,,,,,,,,,,,,,,,,
"10/09/17",,,,,,,,,,,,,,,,,,,
"11/09/17",1336.19,1341.32,1659.66,1666.8,144802.91,145429.97,1333.01,1338.78,1656.69,1664.1,144494.62,145176.15,1334.76,1340.28,1658.54,1665.73,144669.06,145314.59,
"12/09/17",1325.95,1331.76,1653.27,1659.94,145215.52,145888.48,1321.72,1326.85,1646.59,1653.34,144543.3,145157.39,1323.46,1328.9,1649.92,1657.08,144816.59,145470.15,
"13/09/17",1330.2,1335.48,1657.24,1664.85,146454.63,147143.82,1326.74,1332.74,1653.46,1660.32,146126.28,146761.33,1328.68,1334.24,1654.93,1662.33,146251.74,146925.64,
"14/09/17",1321.7,1326.87,1653.55,1661.22,145889.25,146566.1,1317.02,1322.14,1643.87,1651.52,145603.8,146247.74,1318.82,1324.18,1648.97,1656.14,145737.65,146392.42,
"15/09/17",1331,1336.8,1663.16,1670.79,146828.09,147523.33,1323.1,1329.6,1651.18,1658.58,146263.59,146916.1,1327.28,1332.98,1659.3,1666.87,146456.35,147141.38,
"16/09/17",,,,,,,,,,,,,,,,,,,
"17/09/17",,,,,,,,,,,,,,,,,,,
"18/09/17",1316.45,1321.58,1643.3,1650.76,146352.73,146972.91,1311.23,1316.32,1636.61,1644.05,146025.73,146651.98,1314.27,1319.8,1639.42,1646.85,146165.55,146852.93,
"19/09/17",1306.29,1311.83,1638.8,1646.34,145876.64,146570.77,1304.1,1309.9,1634.31,1641.67,145394,146093.15,1305.14,1310.78,1636.43,1643.93,145589.01,146276.72,
"20/09/17",1311.31,1317.08,1633.91,1641.53,146056.54,146749.05,1307.21,1312.98,1629.02,1636.41,145806.2,146489.18,1309.35,1314.96,1632.28,1639.81,145930.02,146626.42,
"21/09/17",1298.75,1303.89,1626.3,1633.76,145926.53,146530.77,1291.31,1297.08,1616.65,1623.46,145339.78,146026.75,1295.55,1300.98,1621.19,1628.32,145685.52,146340.99,
"22/09/17",1295.21,1300.98,1634.28,1641.82,145032.75,145675.72,1288.98,1294.12,1626.06,1633.17,144575.61,145285.49,1293.04,1298.37,1630.13,1637.31,144860.04,145516.72,
"23/09/17",,,,,,,,,,,,,,,,,,,
"24/09/17",,,,,,,,,,,,,,,,,,,
"25/09/17",1290.96,1296.48,1622.83,1630.31,144977.96,145685.25,1288.8,1294.44,1617.67,1625.22,144616.25,145283.97,1289.88,1295.48,1620.01,1627.56,144803.59,145496.53,
"26/09/17",1310.4,1316.2,1649.13,1657.06,146125.77,146808.95,1302.66,1307.75,1644.24,1651.41,145533.18,146154.14,1307.12,1312.54,1646.97,1654.29,145885.48,146550.47,
"27/09/17",1292.86,1298.09,1643.34,1651.06,145351.94,146030.44,1286.51,1291.62,1637.69,1645.2,144998.39,145701.5,1290.72,1296.28,1640.32,1647.87,145162.22,145846.11,
"28/09/17",1281.46,1286.6,1636.77,1643.29,144592.45,145221.7,1276.54,1281.68,1631.14,1638.31,144243.28,144871.79,1279.07,1284.44,1633.55,1640.89,144414.74,145082.21,
"29/09/17",1285.41,1291.18,1638.95,1646.52,144620.3,145301.22,1281.61,1287.28,1632.83,1641.69,144282.82,144981.51,1283.33,1288.95,1635.73,1643.56,144422.37,145134.83,
"30/09/17",,,,,,,,,,,,,,,,,,,
"01/10/17",,,,,,,,,,,,,,,,,,,
"02/10/17",1275.2,1281,1628.32,1635.7,143661.37,144355.89,1270.07,1275.17,1623.42,1630.4,143411.86,144043.2,1272.52,1277.8,1625.98,1633.23,143536.6,144197.59,
"03/10/17",1269.25,1274.7,1625.45,1633.27,143387.17,144053.24,1266.13,1271.26,1619.53,1627.11,142992.34,143696.93,1267.45,1273,1622.56,1630,143238.08,143910.86,
"04/10/17",1273.8,1279.55,1620.86,1628.85,143366.19,144107.24,1269.56,1275.33,1618.12,1625.69,143189.65,143821.22,1272.44,1278.08,1619.5,1627.22,143280.53,143979.96,
"05/10/17",1275.65,1281.45,1628.56,1636.38,143612.68,144316.9,1270.81,1276.34,1616.57,1624.32,143328.93,143958.39,1272.28,1277.72,1623.8,1631.2,143421.17,144091.64,
"06/10/17",1266.64,1272.23,1631.82,1640.63,142991.1,143723.01,1264.9,1270.64,1624.55,1631.9,142751.39,143465.9,1265.77,1271.4,1627.8,1635.47,142874.22,143563.87,
"07/10/17",,,,,,,,,,,,,,,,,,,
"08/10/17",,,,,,,,,,,,,,,,,,,
"09/10/17",1282.16,1287.27,1650.14,1657.78,144307.11,144985.22,1273.96,1279.28,1637.69,1645,143347.13,144018.27,1278.06,1283.41,1645.07,1652.51,143890.89,144556.47,
"10/10/17",1286.47,1291.61,1653.14,1660.17,144681.8,145366.21,1280.56,1285.69,1647.7,1654.73,144242.28,144935.83,1283.49,1288.74,1650.07,1657.31,144532.92,145185.55,
"11/10/17",1287.7,1293.45,1653.65,1661.46,144610.08,145336.01,1285,1290.1,1650.65,1658.21,144438.89,145093.82,1286.32,1291.62,1652.02,1659.37,144519.47,145180.68,
"12/10/17",1293.91,1299.68,1654.15,1661.98,145221.19,145928.07,1289.41,1295.18,1651.28,1658.08,144952.81,145592.25,1291.8,1297.11,1652.78,1660.14,145093.8,145754.77,
"13/10/17",1294.16,1299.29,1651.77,1658.95,145075,145717.51,1291.2,1296.53,1647.15,1654.98,144666.05,145368.88,1292.6,1298.03,1649.87,1657.29,144916.34,145586.32,
"14/10/17",,,,,,,,,,,,,,,,,,,
"15/10/17",,,,,,,,,,,,,,,,,,,
"16/10/17",1302.39,1308.89,1651.94,1660.61,145620.63,146273.43,1299.15,1304.47,1649.09,1656.97,145335.91,146082.05,1300.22,1306.03,1650.44,1658.26,145477.42,146188.59,
"17/10/17",1293.33,1298.37,1647.13,1654.4,145034.03,145690.1,1286.4,1292,1637.74,1644.84,144314.72,144975.32,1289.96,1295.37,1643.53,1650.96,144629.68,145304.49,
"18/10/17",1284.9,1290.7,1636.4,1644.2,144140.08,144842.35,1278.78,1283.91,1632.67,1639.56,143868.39,144506.42,1282.71,1288,1635.04,1642.14,144026.66,144669.55,
"19/10/17",1283.01,1288.44,1630.64,1638.16,144531.08,145194.3,1275.16,1280.28,1622.56,1629.55,144016.57,144684.07,1277.86,1283.12,1626.07,1633.25,144273.05,144932.5,
"20/10/17",1287.88,1293.01,1634.57,1642.13,145053.92,145735.16,1278.11,1283.68,1627.96,1635.52,144835.43,145527.8,1282.3,1287.67,1632.59,1639.85,144952.69,145615.07,
"21/10/17",,,,,,,,,,,,,,,,,,,
"22/10/17",,,,,,,,,,,,,,,,,,,
"23/10/17",1274.37,1279.49,1629.95,1637.59,145047.72,145688.15,1272.46,1277.63,1626.72,1633.46,144768.05,145417.67,1273.27,1278.71,1628.21,1635.56,144853.92,145525.84,
"24/10/17",1280.2,1286,1640.96,1647.96,145149.23,145836.72,1275.37,1280.48,1635.17,1643.25,144876.71,145602.6,1278.79,1284.32,1637.54,1645.15,145036.29,145727.99,
"25/10/17",1274.18,1279.32,1647.56,1654.96,145192.81,145829.69,1269.31,1274.42,1637.23,1644.87,144574.91,145272.91,1271.74,1277.14,1644.91,1652.31,144813.3,145482.05,
"26/10/17",1279.5,1285,1659.47,1666.45,145128.24,145864.27,1274.64,1279.77,1655.17,1662.42,144876.61,145570.57,1277.19,1282.59,1657.23,1664.71,144993.52,145663.7,
"27/10/17",1265.59,1270.72,1657.62,1664.77,144404.32,145026.01,1263,1268.8,1650.65,1657.57,144092.16,144838.63,1264.52,1269.96,1653.97,1661.53,144276.77,144953.05,
"28/10/17",,,,,,,,,,,,,,,,,,,
"29/10/17",,,,,,,,,,,,,,,,,,,
"30/10/17",1270.19,1275.32,1656.91,1664.04,144382.5,145016.64,1266.05,1271.88,1650.15,1658.31,143911.9,144652.98,1268.19,1273.72,1652.41,1660.19,144101.93,144799.92,
"31/10/17",1274.7,1279.81,1659.79,1667.56,144115.18,144810.64,1272.4,1278.08,1655.88,1663.17,143909.84,144630.93,1273.42,1278.93,1657.85,1665.51,144025.9,144719.53,
"01/11/17",1273.21,1278.98,1660.53,1667.66,145072.41,145771.8,1265.76,1271.53,1653.23,1660.37,143960.29,144669.63,1268.71,1274.12,1655.45,1662.96,144416.21,145086.16,
"02/11/17",1277.96,1283.1,1658.19,1665.92,145508.53,146145.09,1272.66,1277.91,1651.94,1659.64,145265.29,145907.66,1275.49,1280.79,1655.1,1662.35,145360.92,146013.66,
"03/11/17",1275.31,1281.11,1658.68,1666.85,145377.36,146076.27,1272.54,1277.57,1652.91,1660.03,145117.81,145766.63,1273.91,1279.5,1657.02,1664.69,145225.08,145917.43,
"04/11/17",,,,,,,,,,,,,,,,,,,
"05/11/17",,,,,,,,,,,,,,,,,,,
"06/11/17",1269.19,1274.3,1657.99,1665.1,145024.88,145677.23,1265.24,1270.68,1654.01,1661.82,144720.63,145360.27,1267.03,1272.3,1655.71,1663.1,144797.96,145458.78,
"07/11/17",1279.16,1284.36,1664.42,1671.47,145699.5,146324.46,1273.86,1279.63,1659.66,1667.59,145302.85,145959.57,1276.64,1282.14,1661.88,1669.58,145446.8,146135.07,
"08/11/17",1276.58,1282.01,1667.59,1675.39,145212.61,145892.74,1273.76,1279.53,1663.97,1671.65,144916.13,145624.17,1275.17,1280.51,1665.71,1673.17,145073.77,145740.02,
"09/11/17",1281.8,1286.91,1668.65,1675.73,145786.46,146439.36,1278.36,1283.43,1663.04,1670.19,145384.88,146083.96,1279.76,1285.05,1666.25,1673.63,145637.81,146299.97,
"10/11/17",1284.01,1289.81,1670.42,1678.25,145509.62,146199.96,1280.52,1285.88,1667.44,1675.73,145361.17,146032.71,1282.39,1287.88,1669.23,1676.92,145439.48,146124.62,
"11/11/17",,,,,,,,,,,,,,,,,,,
"12/11/17",,,,,,,,,,,,,,,,,,,
"13/11/17",1274.77,1279.88,1665.72,1673.04,144769.88,145389.61,1272.7,1278.2,1661.19,1669.41,144472.73,145163.81,1273.7,1279.06,1663.79,1671.21,144638.21,145316.4,
"14/11/17",1275.11,1280.88,1674.47,1682.27,144882.16,145592.55,1269.96,1275.73,1667.49,1675.29,144572.25,145267.38,1273.67,1279.29,1669.97,1677.69,144751.67,145438.5,
"15/11/17",1284.35,1289.48,1691.27,1698.47,145008.6,145664.77,1277.51,1282.71,1674.33,1681.58,144569.08,145222.72,1279.33,1284.73,1684.7,1692.31,144753.54,145426.14,
"16/11/17",1276.61,1282.38,1681.52,1689.57,144190.59,144817.05,1273.67,1278.86,1676.43,1684.29,143965.7,144660.56,1275.12,1280.44,1678.78,1686.32,144080.95,144741.06,
"17/11/17",1280.73,1286.01,1695.08,1703.41,144304.29,144952.71,1275.9,1281.2,1681.91,1689.12,143933.48,144571.32,1279.14,1284.55,1687.26,1694.95,144087.36,144759.03,
"18/11/17",,,,,,,,,,,,,,,,,,,
"19/11/17",,,,,,,,,,,,,,,,,,,
"20/11/17",1290.6,1296.4,1708.73,1716.86,144676.85,145379.05,1288.01,1293.39,1703.14,1710.16,144261.58,144970.9,1289.09,1294.55,1705.13,1712.78,144420.96,145088.66,
"21/11/17",1277.66,1283.4,1695.51,1702.79,143804.4,144443.72,1274.4,1280.2,1688.39,1696.53,143459.21,144176.12,1277.14,1282.44,1693.07,1700.58,143710.94,144365.04,
"22/11/17",1282.79,1287.9,1695.24,1702.22,143727.14,144386.08,1276.65,1282.1,1685.79,1693.9,143353.77,143992.65,1279,1284.49,1688.97,1696.68,143503.96,144177.58,
"23/11/17",1288.91,1294.68,1692.37,1700.17,143378.35,144059.04,1286.26,1291.75,1688.23,1695.66,143034.82,143668.18,1287.27,1292.8,1690.28,1698.07,143175.98,143855.94,
"24/11/17",1289.98,1295.4,1692.58,1699.97,143706.97,144350.83,1287.06,1292.86,1689.06,1697.11,143291.21,143943.45,1288.68,1294.16,1690.96,1698.6,143526.63,144194.31,
"25/11/17",,,,,,,,,,,,,,,,,,,
"26/11/17",,,,,,,,,,,,,,,,,,,
"27/11/17",1289.34,1294.48,1693.67,1701.76,143447.75,144141.03,1284.29,1289.43,1687.68,1695.5,143248.31,143971.58,1286.84,1292.38,1691.41,1699.14,143373.04,144062.6,
"28/11/17",1292.71,1298.48,1699.59,1707.63,143674.72,144370.91,1290.11,1295.49,1695.22,1703.29,143415.52,144099.64,1291.15,1296.79,1697.36,1705.23,143535.84,144220.91,
"29/11/17",1293.47,1298.59,1705.25,1712.48,144163.26,144817.56,1290.86,1296,1697.91,1705.17,143955.42,144654,1292.25,1297.5,1701.83,1709.16,144094.69,144733.09,
"30/11/17",1282.14,1287.6,1694.14,1702,143682.85,144381.65,1277.39,1282.49,1687.66,1695.24,143458.7,144107.59,1280.95,1286.28,1689.81,1697.49,143552.61,144219.56,
"01/12/17",1274.11,1279.67,1684.23,1691.26,143402.42,144021.9,1271.99,1277.16,1677.79,1685.55,143067.97,143726.84,1273.01,1278.25,1682.15,1689.54,143234.44,143881.63,
"02/12/17",,,,,,,,,,,,,,,,,,,
"03/12/17",,,,,,,,,,,,,,,,,,,
"04/12/17",1272.97,1278.15,1675.49,1683.45,143568.77,144280.56,1270.18,1275.34,1672.27,1679.42,143327.35,144034.72,1271.9,1277.28,1673.6,1681.09,143450.87,144132.39,
"05/12/17",1274.06,1279.38,1675.51,1683.17,143366.73,144078.28,1272.06,1277.22,1662.39,1669.79,143183.07,143814.47,1273.16,1278.52,1667.49,1674.99,143259.23,143921.34,
"06/12/17",1266.06,1271.21,1670.26,1677.6,142191.67,142913.35,1261.77,1266.93,1660.72,1668.99,141733.64,142392.4,1263.82,1269.15,1665.82,1673.41,141905.18,142569.6,
"07/12/17",1261.14,1266.8,1670.73,1678.57,141787.72,142426.92,1254.74,1259.87,1663.15,1670.4,141195.72,141861.15,1259.17,1264.7,1668.37,1676.11,141581.28,142258.73,
"08/12/17",1246.91,1252.26,1660.11,1667.59,141409.75,142118.99,1244.39,1250.18,1656.39,1664.82,140728.07,141457.75,1245.7,1251.19,1658.3,1666.11,141178.52,141860.99,
"09/12/17",,,,,,,,,,,,,,,,,,,
"10/12/17",,,,,,,,,,,,,,,,,,,
"11/12/17",1247.1,1252.85,1659.3,1667.47,141514.05,142281.73,1244.51,1250.28,1655.68,1663.83,141388.78,142096.08,1246.07,1251.86,1656.73,1664.97,141463.81,142183.11,
"12/12/17",1242.81,1248.58,1649.97,1657.25,140943.23,141676.37,1238.9,1244.77,1641.68,1650.4,140627.54,141343.63,1241.42,1246.97,1647.37,1655.18,140844.97,141532.46,
"13/12/17",1241.57,1247.08,1643.25,1651.11,140938.34,141630.88,1239.21,1244.98,1637.47,1645.21,140432.94,141124.15,1240.65,1246.14,1639.22,1646.87,140683.05,141357.48,
"14/12/17",1256.11,1261.88,1640.59,1648.36,141488.23,142163.4,1251.24,1256.66,1631.34,1639.63,141027.26,141713.55,1253.77,1259.21,1636.63,1644.15,141247.09,141912.78,
"15/12/17",1254.59,1259.73,1633.11,1640.66,140653.84,141347.71,1249.75,1256.18,1630.4,1638.13,140409.41,141133.27,1252.04,1257.49,1631.68,1639.31,140560.5,141233.55,
"16/12/17",,,,,,,,,,,,,,,,,,,
"17/12/17",,,,,,,,,,,,,,,,,,,
"18/12/17",1254.54,1260.01,1636.7,1644.71,141361.57,142065.58,1250.8,1256.29,1634.07,1642.07,140878.36,141521.07,1252.67,1258.16,1635.59,1643.29,141107.16,141811.06,
"19/12/17",1262.07,1267.25,1644.54,1652,142033.36,142661.38,1257.71,1263.37,1641.7,1649.03,141618.15,142268.1,1259.66,1265.17,1642.96,1650.57,141791.99,142467.04,
"20/12/17",1261.7,1267.45,1647.23,1655.25,142723.5,143411.97,1258.86,1264.65,1643.42,1651.19,142074.94,142766.34,1260.77,1266.21,1645.67,1653.18,142415.17,143082.73,
"21/12/17",1265.1,1270.26,1651.89,1659.08,143474.99,144098.29,1262.51,1268.1,1646.84,1654.19,143100.5,143740.53,1263.85,1269.18,1649.04,1656.43,143281.8,143938.1,
"22/12/17",1265.5,1271.25,1640.95,1649.05,143434.22,144159.75,1262.65,1268.52,1636.62,1644.73,143020.37,143755.49,1263.87,1269.62,1638.68,1646.56,143196.58,143906.53,
"23/12/17",,,,,,,,,,,,,,,,,,,
"24/12/17",,,,,,,,,,,,,,,,,,,
"25/12/17",,,,,,,,,,,,,,,,,,,
"26/12/17",1276.31,1281.42,1653.78,1660.89,144595.73,145231.61,1271.16,1276.3,1645.73,1652.81,144022.43,144655.84,1275.14,1280.43,1651.49,1658.8,144452.12,145108.67,
"27/12/17",1283.08,1288.22,1657.18,1666.67,145231.83,145865.15,1279.06,1284.47,1651.37,1659.14,144774.2,145469.58,1280.16,1285.72,1653.5,1661.27,144912.17,145617.96,
"28/12/17",1290.48,1295.62,1654.46,1661.48,145567.19,146319.1,1284.46,1290.28,1651.17,1658.55,145250.49,145940.04,1287.24,1292.8,1652.75,1660.36,145459.76,146145.56,
"29/12/17",1293.5,1299.92,1659.35,1666.63,145836.44,146557.18,1291.31,1297.08,1656.32,1664.18,145559.57,146330.76,1292.56,1298.54,1657.46,1665.47,145722.3,146447.69,
"30/12/17",,,,,,,,,,,,,,,,,,,
"31/12/17",,,,,,,,,,,,,,,,,,,
